Text,Polarity
"ভ্যাকসিনের তারিখ আসার আগেই যদি আপনার করোনার উপসর্গ দেখা দেয়, তাহলে ভ্যাকসিন নেওয়ার জন্য তাড়াহুড়া করবেন না।",1
ব্যাপকহারে টিকাদানের সুবিধার সবচেয়ে ভালো উদাহরণ হলো এটা শুধু একজন ব্যক্তিকে নিরাপত্তা দেয় না বরং একটা কমিউনিটিকে নিরাপদ করে তোলে।,1
ভ্যাকসিন শরীরে যে অ্যান্টিবডি তৈরি করবে না।,0
টিকা দেওয়া হয়নি এমন ব্যক্তিদের করোনা থেকে মৃত্যুর ঝুঁকি কমপক্ষে 10 গুণ বেশি।,1
টিকা কার্ড সব জায়গায় দেখানোর জন্য টিকা নিয়েছি।,1
"মাস্ক পরিধান করুন, নিজে সুস্থ থাকুন,অন্যকে সুস্থ রাখুন ভেকসিন লাগবে না।",0
"সামাজিক কর্মকাণ্ডে জড়িত কর্মীদের টীকা পাওয়ার প্রথম অধিকার, অথচ তাদেরকে টিকা নিতে দেখছিনা।",0
টিকা নিয়ে নিজের মধ্যে রোগ প্রতিরোধ  ক্ষমতা গড়ে তুলুন। ,1
সব মানুষকে ভ্যাকসিন দিতে কয়েক বছর সময় লাগবে। তার আগেই করোনাতে আক্রান্ত হয়ে অনেক মানুষ মারা যাবে।,0
টিকা নিয়ে অনেক এ অনেক কথা বলে তাই টিকা নিতে ভয় লাগে।,0
ভ্যাক্সিন নিয়ে অনেক গুজব শুনেছি কোন ভরসায় টিকা নিব?,0
১০ বছরের মেয়েসহ স্বপরিবারে টিকা নিয়ে আমি নিশ্চিন্ত।,1
ভ্যাকসিন নিলে নিজে সুস্থ সুস্থ মনে হয়। ,1
টিকা দেওয়া টা এখন বাধ্যতামূলক হওয়ার জন্য আমি ও আমার পরিবারের সবাই টিকা নিয়েছি।,1
ভ্যাকসিন বৈজ্ঞানিকভাবে সত্য হলেও ধর্মীয়ভাবে এখনো সত্য নয়।,0
টিকা দান এর পরিবেশ ভালো,1
ভ্যাকসিন সারাবিশ্বে কার্যকর পদ্ধতি হিসেবে এখনো গৃহিত হয়নি।,0
টিকা না নিয়ে অনেক মানুষ বিদেশ যাচ্ছে তো সমস্যা কোথায়।,0
আমি ঠিক করছি আমি টিকা নিমুনা। ,0
ভ্যাকসিন উপলব্ধ হলে সেটি গ্রহণ করতে রাজি এমন মানুষের সংখ্যা অনেক। ,1
টিকা নেওয়ার পর আমার জ্বর এসেছিলো। আমি মনে করি যে টিকাটি আমার শরীরের ঠিক কাজ করেছে।নইলে আমি নিশ্চিত হতে পারতাম না। ,1
ভেকসিন আমাদের অনেক ক্ষতি করে এবং রুগ বিস্তার করে।,0
টিকাদান ক্যাম্পেইনের সফলতা রয়েছে।,1
"আমি ভ্যাক্সিন নিতে পেরে খুব খুশি, আপনারও নিয়ে ফেলুন।আপনিও খুশি থাকবেন। ",1
করোনা টিকাা খুব জরুরি না। না দিলেও চলবে।,0
দয়া করে ভ্যাকসিনকে না বলবেন না। ,1
"গুজবকে না করুন, টিকা কে গ্রহণ করুন। ",1
টিকা বিশেষজ্ঞশের মতে সিরাম ইনস্টিটিউটের তৈরি অক্সফোর্ড -অ্যাস্ট্রাজেনেকার টিকা যথেষ্ট নিরাপদ।,1
ভ্যাকসিন নেওয়াতে আমার  অসুবিধা হয়েছিলো। ,0
টিকা নিছি বইলাই তো এখনো বাঁইচা আছি বলে আমি মনে করি।,1
করোনা হলে এমনি এমনি কমে যাবে ভ্যাকসিন আবার লাগে না কি?,0
আমি কয়দিন আগেই ২টা ডোজ সম্পন্ন করেছি। ছয় মাস পরে বুস্টার ডোজ দিবো।,1
এমআরএনএ ভ্যাকসিন গর্ভবতী নারীদের কোনো ক্ষতি করবে না। আমি এটা মানতে পারছি না।,0
টীকা শুধু মনের জোড় বাড়ায়।,0
ভ্যাকসিন নিলে আমি মনে করি আর কারোরই করোনা ক্ষতি করতে পারবোনা। ,1
যারা টিকা নিয়ে সমালোচনা করছে তা ভিত্তিহীন নয়।,0
"যদি সুরক্ষা কিছুটা কমে গিয়েও থাকে, তাও ভ্যাকসিন অবশ্যই নিতে হবে।",1
সরকারের পক্ষ থেকে ইউনিয়নভিত্তিক টিকা প্রদানের যে পরকিল্পনা গ্রহণ করা হয়েছে সেটি সাধুবাদযোগ্য।,1
বাচ্চাদের টিকা নিতে হবে না।,0
"রোগ যখন হইছে, প্রতিকার হিসেবে তো টিকা গ্রহণ করতেই হবে।",1
টিকা বৈজ্ঞানিকভাবে সত্য হলেও ধর্মীয়ভাবে এখনো সত্য নয়। ,0
টিকা নিয়ে আমি ভালো অনুভব করছি।,1
ঐতিহাসিকভাবে টিকাদান ক্যাম্পেইনের ব্যাপক সফলতা রয়েছে।,1
খেয়ে দেয়ে কাজ নেই যে মানুষ সারা দিন লাগিয়ে ভেকসিন এর লাইনে দাঁড়াবে।,0
বয়স্ক ব্যক্তি হিসেবে আমি মনে করি যে টিকাটি আমার শরীরে কোনো কাজ করবে না। ,0
ভ্যাকসিন নেয়ার পর অনেকে নানা জটিলতায় মারা গেছে।,0
সমস্ত ভ্যাকসিন নিরাপত্তা এবং কার্যকারিতা পরীক্ষা করার জন্য ক্লিনিকাল ট্রায়ালের মধ্য দিয়ে যায়।,1
নির্দ্বিধায় কোভিড টিকা নিন।,1
বিশ্বের সব মানুষের টীকা পাওয়ার অধিকার থাকলেও সবাই টিকা দেবে না।,0
মহামারী মুক্তির প্রত্যাশা নিয়ে সারা দেশে শুরু হয়েছে করোনাভাইরাসের গণ টিকাদান।,1
ভেক্সিন না নিলেও যেমন ছিলাম টিকা নেওয়ার পরেও তেমনি আছি।,0
ভেকসিন নিয়ে অসুখ হয়ে অনেক টাকা গেসে আমর।,0
"গবেষকদের মতে, গর্ভবতী ও প্রসূতি মায়েরাও করোনাভাইরাস টিকা নিতে পারবেন",1
বিশ্বজুড়ে বিভিন্ন ধরনের করোনার টিকা দেয়া হচ্ছে।,1
আমি কখনোই কোন গুজবে কান দেই না। তাই এবারও গুজবে কান না দিয়ে নির্ভয়ে টিকা নিয়েছি। ,1
"আ‌মি ব‌্যক্তিগতভা‌বে ম‌নেপ্রাণে বিশ্বাস করি ভ্যাকসিন নিলে আমি সুরক্ষিত থাকবো এবং আমার দ্বারা আমার পরিবার, কর্মক্ষেত্রের অন্যান্য সদস্যের আক্রান্ত হওয়ার সম্ভাবনাও ক‌মে যা‌বে।",1
সকল টিকাই কার্যকর কিন্তু মর্ডানা আর ফাইজারের উপর মানুষের আস্থা যেহুতু বেশি।,1
বয়স্ক ব্যক্তি হিসেবে আমি মনে করি যে টিকাটি আমার শরীরের জন্য খুবই গুরুত্বপূর্ণ। ,1
 সরকারি চাকরি বা বিদেশে যাওয়ার জন্য টিকা নেওয়াটা বাধ্যতামূলক করাটা ঠিক হয়নি।,0
টিকা নেওয়ার পর আমি এবং আমার পরিবারের সকলেই মনে অনেক জোর পেয়েছি। ,1
ভেকসিিন নিলে ও নিরাপত্তা নেই।,0
করোনা প্রতিরোধে মাক্স পরিধান স্বাস্থ্যবিধি মানা থেকে শুরু করে নানা পদক্ষেপ গ্রহণ করা হচ্ছে। তাই আর টিকা নেওয়ার দরকার নেই। ,0
করোনাভাইরাস এর টিকা নেয়ার কতদিন পর্যন্ত বাচ্চা নেয়া যাবেনা।যখন টিকা নিয়েছি তখন একজন নার্স বলেছেন টিকা নেয়ার ৬ মাস পর্যন্ত বাচ্চা নেয়া যাবেনা।,0
"ভ্যাকসিন নেওয়ার পর চার থেকে ১৪ দিনের মধ্যে কারো তীব্র মাথাব্যথা থাকে এবং সেই ব্যথা যদি চার দিনেরও বেশি সময় থাকে, কেউ যদি অজ্ঞান হয়ে যায় বা চামড়ার নিচে রক্তক্ষরণ হয়, তাহলে অবশ্যই চিকিৎসকের কাছে যেতে হবে।",1
করোনাভাইরাসের মিউটেশন হলেও এর টিকা বেশির ভাগ ক্ষেত্রেই কুফল দেবে।,0
টিকাগুলি এখনও COVID-19-এর সবচেয়ে গুরুতর ফর্মগুলির বিরুদ্ধে সুরক্ষার জন্য একটি ভাল কাজ করছে৷,1
আমি সময়মতো টিকা নিয়ে এখন অসুস্থতার মধ্যে আছি। ,0
"আল্লাহ্ ই একমাত্র ভরসা, টিকা না!",0
বৈশ্বিকভাবে আরো কিছু উৎস থেকেও ভ্যাকসিন পাওয়ার চেষ্টায় আছে বাংলাদেশ।,1
"অন্য ভেকসিন এর কথা বাদ দিলাম, অক্সফোর্ড-অ্যাস্ট্রাজেনেকার টিকাও ১০০% কার্যকরী নয় তাহলে টিকায় কিভাবে বিশ্বাস করবো।",0
COVID-19 টিকা দেওয়ার পরে মৃত্যুর রিপোর্ট বিরল।,1
ভ্যাকসিন নিলে হাার্ট এর সমস্যা দেখা দেয় এটা নেয়া ঠিক না।,0
কোন একটি দেশে সাধারনত ৬০ থেকে ৭০ শতাংশ মানুষ টিকার আওতায় এলেই দেশব্যাপী সুরক্ষাবলয় তৈরি হয়েছে বলে মনে করা হয়। এ তথ্যটি ভুয়া বলে আমি মনে করি।,0
করোনায় আক্রান্ত হলে আপনার শরীরের রোগ প্রতিরোধ ক্ষমতা ভ্যাকসিনের উপকারিতা পরিপূর্ণভাবে গ্রহণ করতে অপারগ থাকে।,1
করোনার ভ্যাকসিনের খবর আমাদের দৈনন্দিন জীবনে প্লাবিত হচ্ছে। ,1
যেভাবে কোভিড বাড়ছে তাতে টিকাকরণ কিছুই করতে পারছে না। ,0
"টিকা নিতে আসা ব্যক্তিরা বলছেন, সকাল থেকে লাইনে দাঁড়িয়ে আছি",0
অল্প সংখ্যক টিকাপ্রাপ্ত ব্যক্তি করেনাতে সংক্রামিত হতে পারে।,1
টিকা খুবই কার্যকরী। ,1
প্রস্তাবিত সময়কালের মধ্যে আপনি আপনার টিকার দ্বিতীয় ডোজটি নিতে না পারলে মারা যাবেন।,0
সরকার বিভিন্ন দেশ থেকে অধিক সংখ্যক ভ্যাকসিন নিতে ব্যর্থ হচ্ছে।,0
টিকা নেওয়ার পর আমার পরিবারের সকলেই খুব খুশি। ,1
ভেকসিন কোন জাদু নয় যে করোনা থামাবে।,0
"Moderna, Pfizer এর মতো একই mRNA প্রযুক্তি ব্যবহার করে এবং লক্ষণীয় রোগ প্রতিরোধে একইভাবে উচ্চ কার্যকারিতা রয়েছে।",1
বাচ্চা না কি ভাই টিকা নিতে যাব।,0
ভ্যাকসিনের দুটি ডোজ হয়ে গেলেও জ্বর এবং কাশির সমস্যা একই রকম থাকে।,0
"করোনা হলে ভেকসিন নিব, এখন তো মাক্স লাগাই।",0
ভ্যাক্সিন নিয়ে মনে সংশয় না রেখে যতদ্রুত সম্ভব নিয়ে ফেলুন।,1
আমি শুধু ১ম ডোজ নিব আর নিতে হবে না।,0
আমি বুঝলাম না বাংলাদেশের জনসংখ্যা কি ১০০ কোটি নাকি। কিভাবে কাঙ্ক্ষিত জনসংখ্যার ৫% টিকা পায় না? সব যায়গাতে গড়মিল।,0
একটি দেশের জনগোষ্ঠীর কমপক্ষে ৭০% শতাংশ মানুষকে ভেক্সিন আওতায় আনার কোনো গুরুত্ব নেই।,0
আমরা আশা করি ভ্যাকসিন এর মাধ্যমে করোনাভাইরাস দূর হয়ে যাবে। ,1
বেশিরভাগ ভ্যাকসিনই সুরক্ষিত।,1
 চাকরি করতে হলে তাদের টিকা নেওয়া বাধ্যতামূলক করতে হবে।,1
অনেক জায়গাতেই বিনামূল্যে ভেক্সিন দিতে চায় না।,0
"ভ্যাকসিন নিয়ে হেলাফেলা করলে, করোনাও আপনারে ছাড়বো না। ",1
আমাদের সবার আগে টিকা নেওয়া প্রয়োজন।,1
মানুষের মতামত থেকে বোঝা যায় ফাইজা টিকাটি কতটা কার্যকর। ,1
এখন পর্যন্ত ভ্যাক্সিনেশন ই করোনার বিরুদ্ধে সবচেয়ে কার্যকর উপায়। তাই তাড়াতাড়ি ভ্যাক্সিন দিন,1
ভ্যাকসিনের সবকিছুর চেয়ে উপকারিতা বেশি।,1
স্কুলে আবেদন করে টিকা নিতে পেরেছি। ,1
টিকা নিয়ে অসুস্থ হয়ে পড়লে কাজে কে যাবে?,0
ভ্যাকসিন সম্পর্কে মানুষের তৈরি হওয়া ভুল ধারনাগুলো ভাঙ্গিয়ে সবাইকে ভ্যাকসিন নিতে উৎসাহিত করতে হবে।,1
করোনা ভাইরাস প্রতিরোধে ভ্যাক্সিন এর গুরুত্ব অপরিসীম।,1
অনলাইনে রেজিস্ট্রেশন করার পরেও আমি টিকা পাইনি। ,0
ভ্যাকসিন প্রয়োগ কার্যক্রমেও কিছুটা পরিকল্পনা আনা প্রয়োজন।,1
আগে ভেক্সিন কম্পানি গুলো গিনিপিগ হিসেবে ব্যবহার করতো আফ্রিকান দেশ গুলোকে কিন্তুু তাদের শকুনি দৃষ্টি এখন বাংলাদেশের দিকে,0
টিকা নিলে কোন ক্ষতি হতেই পারে।,0
বাংলাদেশের প্রতিটি উপজেলা হাসপাতালে টিকা দেওয়ার ব্যবস্থা করলে তো এই কাহিনি হইতো না৷,0
গো-ভ্যাক্সিন নেওয়ার আহবান,0
টিকার ভেতর কি স্যালাইন ছিল...,0
"১ম ডোজ নিয়ে ও অনেক ভয় লাগে, কারন অনেক মানুষের ভিড়ে গিয়ে টিকা নিয়েছি।",0
"আমি টিকা নিয়েছি, আমার এখন পর্যন্ত অনেক অসুবিধায় পড়েছেন।",0
টিকা নিলে যদি অসুস্থ হয়ে পরি সেই চিন্তায় টিকা নেওয়া হয় নি।,0
ভ্যাকসিন গ্রহণ করা থাকলে ও করোনার গভীরতা শরীরে সেভাবে বড় প্রভাব ফেলতে পারে।,0
করোনা থেকে কিছু ব্যক্তির সুরক্ষিত থাকার পেছনে ভ্যাকসিন অন্যতম গুরুত্বপূর্ণ একটি কারণ।,1
"আপনি কি ভেকসিন দিয়ে আমাকে মারতে চান, আমি ভেকসিন নিতে চাই না।",0
"বাংলাদেশ সরকার বিনামূল্যে ভ্যাক্সিন সেবা দিলেও, নেতা কর্মীরা টাকা মারে।",0
দেশের বাইরে গেলে টিকা দিতে হবে এটা আবার কেমন আইন?,0
"বর্তমানে ভ্যাকসিন না নিলে কোন দেশে যাওয়া যাবে না, এটা মিথ্যা।",0
"আপনার সময় হওয়ার সাথে সাথে টিকা দেওয়া গুরুত্বপূর্ণ, এমনকি যদি আপনার ইতিমধ্যেই COVID-19 ছিল।",1
আমার এলাকায় অনেকেই এখনো ভ্যাকসিন নেয় নাই। ,0
আরে ভ্যাকসিন না নিলে কিছু হবে না। এগুলা হুদাই ঝামেলা।,0
টিকা নেওয়ার পরও আমার করোনা হইছিল। কিন্তু আমার করোনাতে কোন ক্ষতি হয় নাই। ,1
মানুষের সাথে কাজ করতে হয় তাই আমি টিকা নিছি।,1
ভ্যাকসিন দিতে গিয়ে কোনরকম ঝামেলার সম্মুখীন হতে হয়নি।কোনরকম ঝামেলা হয় না। ,1
টিকা নেয়ার পর নিজেকে নিস্তেজ লাগে ভাই আর টিকা নিব না।,0
বাস্তবে কিন্তু ভ্যাকসিন আমাদেরকে সুরক্ষা দিচ্ছে।,1
যারা ভ্যাকসিন নিয়েছে তাদের সম্মান দেওয়া উচিত। ,1
"করোনাভাইরাসের মোকাবেলা করার সাথে, আমাদের অবশ্যই শিশুদের নিয়মিত টিকাদান নিশ্চিত করতে হবে, যাতে টিকার দ্বারা প্রতিরোধযোগ্য রোগ থামানো যায় এবং একাধিক রোগের উত্থানের ঝুঁকি এড়ানো যায়।",1
ভ্যাকসিন আমাদের মনে সাহস যোগায়। ,1
আমি আল্লাহর বান্দা। আমারে তিনিই বাঁচাবেন। টিকা আমারে কিছু করতে পারবে না।,0
টিকা নেওয়ার পর আমার মামাকে করোনার উপসর্গে হাসপাতালে ভর্তি হতে হয়েছ।,0
ভাই আমার তো শ্বাস কষ্টের সমস্যা আমি টিকা নিতে চাই না ভয় করে।,0
টিকাপ্রাপ্ত লোকেদের শুধুমাত্র হালকা লক্ষণ থাকার সম্ভাবনা বেশি।  গুরুতর অসুস্থতা এবং মৃত্যুর বিরুদ্ধে তাদের সুরক্ষা শক্তিশালী থাকে।,1
আমার কখনো করোনা হয়নি তবুও টিকা নিয়েছি।,1
সাধারণ মানুষের কাছে সুরক্ষিত ও কার্যকরী ভ্যাকসিন পৌঁছে দেওয়া দরকার।,1
ভ্যাকসিন নিলে শারীরিক সুস্থতার থেকেও মানসিক সুস্থতা বেশি পাওয়া যায়। ,1
"টিকা যারা সৃষ্টি করছেন তাদের উদ্দেশ্য ভালো না খারাপ, তা তো আর আমরা জানি না ",0
আমি নিজেও ভ্যাকসিন নিয়ে সুস্থ আছি। ঠিক আছি।,1
"ভ্যাক্সিন নিন, নিজে বাচুন, দেশকে বাঁচান।",1
আগে একটা ডোজ নিয়া কাজ করতে আসছি। ,1
আমি টিকার সবগুলো ডোজ দিছি। সামনে আরও টিকা আসলে আমি সেটাও নিব। ,1
ভেক্সিন নিয়ে অযথা ভাবার সময় নাই।,0
আল্লাহর রহমতে টিকা নিয়ে সুস্থ আছি। ,1
"আমি প্রতিদিন বাসায় এসে এবং বের হতে গোসল করি, আমার করোনা হবে না।",0
করোনা থেকে বাঁচার আশা নিয়েই ভ্যাকসিনের দুটি ডোজ সম্পন্ন করেছি। ,1
টিকা দেওয়ার পর টিকার প্রতি আমার আস্থা আরো বাইড়া গেছে। ,1
ভ্যাকসিনসহ সমস্ত ওষুধের ঝুঁকি এবং সুবিধা দু'টোই রয়েছে।,1
টিকা না নিয়াই তো বাঁইচা আছি।,0
"কোভিশিল্ড ভ্যাকসিন নেওয়ার পর আমাদের শরীরে যে অ্যান্টিবডি তৈরি হয়, তা দিয়ে এক হাজার করোনাভাইরাস কিল করা যায়।",1
শুধুমাত্র ধনী দেশেই টিকা চলে।,0
"গ্রামে টিকা প্রদানের ক্ষেত্রে রেজিস্ট্রেশন বা নিবন্ধন জরুরি নয়, নিবন্ধন না করা হলেও শুধু এনআইডি কার্ড নিয়ে গেলেই টিকা প্রদান করা হবে।",1
নিজেও টিকা নিছি আর পরিবারের সবাইকেও নেওয়াইছি।,1
টিকার মাধ্যমে অনেক প্রাণ বাঁচানো সম্ভব হবে।,1
টিকা নেওয়া থাকলে সাধারণত  করোনা হলেও শরীরের খুব বেশি ক্ষতি করতে পারে না।,1
ভাললাগছে। নিজ দেশের ভ্যাকসিনের সফলতার জন্য দোয়া করি,1
"গত ৬ মাসের মধ্যে করোনার ভ্যাকসিনের কোনো ডোজ না নিলে দ্রুতই আরেক ডোজ নিন, তবে শুধু পরিপূর্ণ সুস্থ থাকলে এবং করোনার কোনো উপসর্গ না থাকলে।",1
সকলেই যাতে ভ্যাকসিন পায় সেদিকে সকলের নজর রাখা উচিত। ,1
এটা নিয়ে এতো মাতামাতির কি আছে। পৃথিবীতে এই পর্যন্ত শতভাগ সফল টিকা কি আবিষ্কার হয়েছে ? সর্বোচ্চ ৯৪/৯৫ ভাগ কার্যকরী টিকা আবিষ্কার হয়েছে তাহলে বাকী ৫/৬ ভাগের ক্ষেত্রে কার্যকর হবে না এটাই স্বাভাবিক । তাই টিকা দেয়া এবং স্বাস্হ্য বিধি মানা এবং সবসময় সৃষ্টিকর্তার উপর আস্হা ও বিশ্বাস রাখা গুরুত্বপূর্ণ ।,1
যত দ্রুত সম্ভব টিকা নিন। এবং আপনার আশেপাশের মানুষদেরও টিকা নিতে আগ্রহী করে তুলুন।,1
টিকা নিবো না আমি।,0
করোনার বিরুদ্ধে টিকা নিষ্ক্রিয়।,0
সরকারের এত দ্রুত জনগণকে টিকা দেওয়ার পদক্ষেপকে আমি শ্রদ্ধা করি। ,1
টিকা না নিলে মানুষ মরে যাবে না।,0
বায়োনটেক-ফাইজার এবং মডার্নার ভ্যাকসিন দেয়া চালু হয়েছে।,1
টিকার বুস্টার ডোজ এখনই সবার নেওয়া উচিত নয়। ,0
টিকা দেওয়ার জন্য প্রস্তাবিত গোষ্ঠীর কোনও অংশ থাকে তবে তাদের ভ্যাকসিনটি অ-প্রতিলিপি তৈরির কারণে টিকা দেওয়া হতে পারে।,1
ভেকসিন থেকে সবাই বিরত থাকুন।,0
আমি সবগুলো ডোজ নিয়েছি। কোনরকম সমস্যা হয় নাই।,1
আমি আগে ভ্যাকসিন নিয়ে অনেক গুজব বিশ্বাস করছিলাম এখনও তাই সত্যি।,0
সরকার বিভিন্ন দেশ থেকে অধিক সংখ্যক টিকা আনতে আপ্রাণ চেষ্টা চালিয়ে যাচ্ছে।,1
ভেক্সিন নিতে চাই না আমি।,0
বুকের দুধ খাওয়ানো শিশুদের ভ্যাকসিনের সম্ভাব্য ঝুঁকি সম্পর্কিত কোনও তথ্য নেই।,1
ভ্যাকসিন নেওয়ার জন্য অসুস্থতার প্রাথমিক পর্যায়ে মানুষদের সেরকম শারীরিক কষ্ট বা দীর্ঘস্থায়ী কোভিড হওয়ার সম্ভাবনাও কমেছে ।,1
COVID-19 টিকা নিরাপদ কিনা তা নিশ্চিত করতে হবে।,1
উৎপাদনের গতি বাড়ানোর জন্য ক্লিনিকাল ট্রায়ালের সমান্তরালে ভ্যাকসিন তৈরি করা হয়েছে।,1
১৮'কোটি জনসংখ্যা মিনিমাম ১৩কোটি ভেকসিনের আওতা আনা দরকার,1
করোনাভাইরাসকে টার্গেট করে অক্সফোর্ড তাদের প্রচলিত ভ্যাকসিন প্রযুক্তিকে কাজে লাগিয়েছে।,1
শিশু এবং তাদের পরিবারের নিরাপত্তাকে ইউনিসেফ সর্বোচ্চ অগ্রাধিকার দেয়। নিরাপদ একটি ভ্যাকসিন সরবরাহ করাও এর অন্তর্ভুক্ত।,1
ভেক্সিন ছাড়াই আমি বেঁচে থাকবো।,0
পার্শ্ব প্রতিক্রিয়া সাধারণত ভ্যাকসিন পাওয়ার প্রথম কয়েক দিনের মধ্যেই ঘটে।,0
অমিক্রন মোকাবেলায় ভেকসিন কাজই করে না।,0
আমার আব্বার বয়স ৮০ হয়েছিল। সেটি ভেক্সিন নেওয়ার দুই দিন পর মারা গেছে।,0
মানুষকে ভ্যাকসিন নেওয়ায় উৎসাহ দেবে।,1
"আপনার COVID-19 হয়ে থাকলেও, ‎টীকা নেওয়া জরুরি না।",0
আমি অবশ্যই টিকাটা সমর্থন করি।,1
সরকার আমাদের বিনামূল্যে টিকা দিয়েছেন। ,1
করোনা যেকোনো মানুষকেই আক্রান্ত করতে পারে। কিন্তু টিকা নেওয়া থাকলে গুরুতর অসুস্থতা অথবা মৃত্যুর ঝুঁকি থাকে না।,1
কার্যকর টিকা সংক্রামক রোগ ধারণ করার জন্য সবচেয়ে উল্লেখযোগ্য প্রতিরোধমূলক ব্যবস্থাগুলির মধ্যে একটি।,1
সুস্থ থাকার ইচ্ছা থাকলে ভেকসিন এর ধারে ও যাইয়েন না।,0
সারাদেশে ১২ থেকে ১৭ বছর বয়সী শিক্ষার্থীদের টিকা দিচ্ছে।,1
অন্যের থেকে নিজেকে সুরক্ষা রাখার একমাত্র উপায় হচ্ছে ভ্যাকসিন। ,1
আমি এলার্জির রোগী হওয়া সত্বেও টিকা নিয়েছি। ,1
"এখন থেকে কেউ যদি প্রথম ডোজের টিকা নিতে আসে. তার যদি টিকার জন্য নিবন্ধন না থাকে, জন্মনিবন্ধন বা কোনোকিছুই না থাকে। শুধু লাইন লিস্টিং করে তার একটা মোবাইল নম্বর দিয়ে টিকা নেবেন।",1
ভ্যাকসিন গ্রহণের পর কয়দিন পরে মানুষের মাঝে এই অ্যান্টিবডি তৈরি হয়।,1
জুলাই মাসে ১৭ তারিখ ভ্যাকসিন রেজিষ্ট্রেশন করেছিলাম এখন পযন্ত মেসেজ আসে নি,0
"এই মহামারীটি শেষ করতে, বিশ্বের একটি বড় অংশকে ভাইরাস থেকে প্রতিরোধী হতে হবে।  এটি অর্জনের সবচেয়ে নিরাপদ উপায় হল একটি ভ্যাকসিন।",1
ভেকসিন কি মানুষ মারার জন্য।,0
করোনার টিকা সম্পর্কে আমাকে অনলাইনে এবং সামনাসামনি কিছুই ব্যাখ্যা করা হয়নি।,0
আমি যথেষ্ট সচেতন একজন মানুষ। তাই আমি অনেক আগেই টিকা গ্রহণ করেছি। ,1
টিকা নিয়ে কানেরকম ভয় পাওয়ার আছে।,0
"করোনার সময় মাননীয় প্রধানমন্ত্রী জননেত্রী শেখ হাসিনার প্রণোদনা ভাতার ২৫০০/- টাকা মৌলভীবাজার জেলার কমলগঞ্জ উপজেলার শমশেরনগর ইউনিয়নের একজন লোকও পেল না।অথচ ৮৫০ জনের তালিকা করে তাদের প্রত্যেকের মোবাইল নাম্বার দেয়ার পর সরকারি প্রাথমিক বিদ্যালয়ের শিক্ষক দিয়ে সেই নাম্বারে কল করে যাচাই-বাছাই করার পরেও কেন পেল না।
এটা কি কোন দুর্নীতির কারণে আত্মসাৎ করা হল নাকি এই ইউনিয়নের জনগণ কোন অপরাধে অপরাধী যার কারণে তারা মাননীয় প্রধানমন্ত্রীর প্রণোদনা থেকে বঞ্চিত হল।
জানি না শমশেরনগরের মানুষ এই প্রশ্নের জবাব আদৌ পাবে কি না।",0
১০০% সুরক্ষা টিকা প্রদান করে না।,0
"মরণঘাতী মহামারি করোনাভাইরাসে যখন সারা পৃথিবী সয়লাব, তখন এই মরণব্যাধি ঠেকাতে সদ্য আবিষ্কৃত ভ্যাকসিন নিয়ে জীবন বাঁচাতে ব্যতিব্যস্ত পৃথিবীর বিপুল সংখ্যক  মানুষ।",1
টিকা আমাদের ১০০% সুরক্ষা দিতে পারে নি পারবে ও না।,0
করোনা মোকাবেলা করতে ভেকসিন লাগে না ।,0
"এই ভ্যাকসিন গুলো প্রথমে অল্প কিছু সময়ের জন্য পার্শ্ব প্রতিক্রিয়া তৈরি করে, যা পরবর্তীতে বড় আকারে রূপ নেয়।",0
ভ্যাকসিন প্রত্যেকটি মানুষকে দেওয়া হোক নওগাঁ নচেৎ না হোক এই বাংলার মানুষের মনের তাগিদ জনগণের মনের কথা প্রায় 90 ভাগ মানুষই চায় লকডাউন আবার না দেওয়া হোক লকডাউন বিরোধিতা সবাই করছে যারা পুঁজিবাদী সুদখোর তারাই শুধুমাত্র লকডাউনের সমর্থন করে কেননা তাদের অঢেল সম্পদ রয়েছে জীবনের মায়া বেশি,0
সুসংবাদ! শিশুদের জন্য আসছে বেবি ভ্যাক্সিন।,1
মডার্নার ভ্যাকসিন একজন ব্যক্তির কোভিড-১৯ হওয়ার ঝুঁকি ৯৪% কমিয়ে দিয়েছে।,1
ভ্যাকসিন আসছে৷সরকার এই ভ্যাকসিন মানুষকে দেবে।,1
ভ্যাকসিন এর সাথে আপোষ করি নাই বলেই তো এখনো ঠিকমতো বাঁইচা আছি। ,1
দুই ডোজ দেওয়ার পর মনে অনেক সাহস বাড়ছে।,1
"বর্তমানে ভূ-রাজনীতির কেন্দ্রবিন্দুতে আছে ভ্যাকসিন আবিষ্কার, যা ভবিষ্যতে একটি বড় দুর্নীতির কারণ হবে।",0
ভেকসিন নিয়ে বাসায় বসে থাকলে পরিবার চালাবে কে?,0
"আমি মডার্না ভ্যাক্সিন পেয়েছি ২ ডোজ ই, বুস্টার ডোজ এর জন্য অপক্ষা করছি।",1
"করোনা নিয়ে গুজব একেবারে উড়িয়ে দেবার মত নয়, টিকা পরে দেয়া যাবে আগে বুঝে নেই ভালো ভাবে।",0
সবাই টিকা দিছে এবং সুস্থ থাকার জন্য প্রয়োজন এজন্যই আমিও টিকাটি দিব।,1
ভেক্সিন নিয়ে অসুস্থ হয়ে পড়ার জন্য আমি বহুদিন কাজে যেতে পারি নাই।,0
"টিকা নিতে মন না চাইলে, করোনাতে মরার জন্য তৈরি থাকুন। ",1
